ParticipantID,QuestionID,AnswerValue
259,38,4.0
259,39,4.0
259,40,4.0
259,41,4.0
259,42,3.0
260,1,73.0
260,2,British
260,3,10.0
260,4,Alllotment walking gardening
260,5,1
260,6,1.0
260,7,1.0
260,8,5.0
260,9,4.0
260,10,4.0
260,11,4.0
260,12,5.0
260,13,4.0
260,14,4.0
260,15,3.0
260,16,2.0
260,17,1.0
260,18,2.0
260,19,5.0
260,20,4.0
260,21,5.0
260,22,4.0
260,23,4.0
260,24,6.0
260,25,6.0
260,26,6.0
260,27,6.0
260,28,3.0
260,29,1.0
260,30,1.0
260,31,1.0
260,32,1.0
260,33,3.0
260,34,6.0
260,35,6.0
260,36,7.0
260,37,6.0
260,38,4.0
260,39,3.0
260,40,3.0
260,41,4.0
260,42,3.0
261,1,55.0
261,2,english
261,3,5.0
261,4,gardening/allotment
261,5,1
261,6,1.0
261,7,1.0
261,8,3.0
261,9,4.0
261,10,2.0
261,11,3.0
261,12,3.0
261,13,3.0
261,14,3.0
261,15,3.0
261,16,4.0
261,17,3.0
261,18,1.0
261,19,5.0
261,20,5.0
261,21,4.0
261,22,5.0
261,23,5.0
261,24,6.0
261,25,6.0
261,26,6.0
261,27,5.0
261,28,2.0
261,29,1.0
261,30,1.0
261,31,1.0
261,32,2.0
261,33,2.0
261,34,6.0
261,35,6.0
261,36,6.0
261,37,6.0
261,38,2.0
261,39,2.0
261,40,3.0
261,41,3.0
261,42,2.0
262,1,78.0
262,2,british
262,3,1.0
262,4,Gardening
262,5,1
262,6,1.0
262,7,2.0
262,8,3.0
262,9,3.0
262,10,4.0
262,11,4.0
262,12,4.0
262,13,4.0
262,14,4.0
262,15,3.0
262,16,4.0
262,17,3.0
262,18,1.0
262,19,3.0
262,20,3.0
262,21,4.0
262,22,3.0
262,23,3.0
262,24,6.0
262,25,6.0
262,26,6.0
262,27,6.0
262,28,2.0
262,29,2.0
262,30,2.0
262,31,2.0
262,32,2.0
262,33,3.0
262,34,4.0
262,35,4.0
262,36,4.0
262,37,4.0
262,38,3.0
262,39,3.0
262,40,3.0
262,41,3.0
262,42,3.0
263,1,74.0
263,2,British
263,3,10.0
263,4,"walking, gardening, allotment"
263,5,2
263,6,1.0
263,7,2.0
263,8,5.0
263,9,4.0
263,10,3.0
263,11,4.0
263,12,4.0
263,13,4.0
263,14,5.0
263,15,4.0
263,16,2.0
263,17,1.0
263,18,5.0
263,19,5.0
263,20,5.0
263,21,5.0
263,22,5.0
263,23,5.0
263,24,6.0
263,25,6.0
263,26,6.0
263,27,7.0
263,28,3.0
263,29,2.0
263,30,2.0
263,31,3.0
263,32,1.0
263,33,2.0
263,34,7.0
263,35,6.0
263,36,6.0
263,37,7.0
263,38,4.0
263,39,4.0
263,40,4.0
263,41,4.0
263,42,3.0
264,1,37.0
264,2,British
264,3,30.0
264,4,"Visiting gardens, walking, cycling, allotment"
264,5,1
264,6,1.0
264,7,2.0
264,8,4.0
264,9,4.0
264,10,4.0
264,11,5.0
264,12,5.0
264,13,3.0
264,14,5.0
264,15,4.0
264,16,2.0
264,17,2.0
264,18,4.0
264,19,5.0
264,20,3.0
264,21,5.0
264,22,4.0
264,23,4.0
264,24,6.0
264,25,5.0
264,26,5.0
264,27,2.0
264,28,3.0
264,29,2.0
264,30,2.0
264,31,3.0
264,32,2.0
264,33,3.0
264,34,5.0
264,35,5.0
264,36,3.0
264,37,4.0
264,38,4.0
264,39,4.0
264,40,4.0
264,41,4.0
264,42,4.0
265,1,85.0
265,2,Brit/eng
265,3,6.0
265,4,"allotmenting, gardening walks"
265,5,1
265,6,1.0
265,7,1.0
265,8,4.0
265,9,3.0
265,10,4.0
265,11,4.0
265,12,4.0
265,13,4.0
265,14,4.0
265,15,4.0
265,16,5.0
265,17,2.0
265,18,4.0
265,19,4.0
265,20,4.0
265,21,5.0
265,22,5.0
265,23,5.0
265,24,6.0
265,25,6.0
265,26,6.0
265,27,6.0
265,28,3.0
265,29,2.0
265,30,2.0
265,31,2.0
265,32,2.0
265,33,3.0
265,34,5.0
265,35,5.0
265,36,5.0
265,37,5.0
265,38,4.0
265,39,4.0
265,40,4.0
265,41,3.0
265,42,3.0
266,1,31.0
266,2,British
266,3,10.0
266,4,"Walks, gardening"
266,5,2
266,6,1.0
266,7,2.0
266,8,5.0
266,9,5.0
266,10,4.0
266,11,4.0
266,12,5.0
266,13,5.0
266,14,5.0
266,15,5.0
266,16,2.0
266,17,3.0
266,18,4.0
266,19,5.0
266,20,5.0
266,21,5.0
266,22,5.0
266,23,4.0
266,24,6.0
266,25,6.0
266,26,6.0
266,27,6.0
266,28,3.0
266,29,1.0
266,30,1.0
266,31,2.0
266,32,1.0
266,33,3.0
266,34,5.0
266,35,5.0
266,36,4.0
266,37,5.0
266,38,4.0
266,39,3.0
266,40,4.0
266,41,3.0
266,42,4.0
267,1,64.0
267,2,UK
267,3,12.0
267,4,"Hikimg, gardening, dog walking"
267,5,1
267,6,1.0
267,7,2.0
267,8,4.0
267,9,4.0
267,10,4.0
267,11,5.0
267,12,5.0
267,13,4.0
267,14,5.0
267,15,3.0
267,16,3.0
267,17,2.0
267,18,4.0
267,19,5.0
267,20,4.0
267,21,5.0
267,22,5.0
267,23,4.0
267,24,5.0
267,25,6.0
267,26,6.0
267,27,6.0
267,28,3.0
267,29,1.0
267,30,1.0
267,31,3.0
267,32,1.0
267,33,3.0
267,34,4.0
267,35,5.0
267,36,4.0
267,37,5.0
267,38,3.0
267,39,3.0
267,40,4.0
267,41,3.0
267,42,3.0
268,1,53.0
268,2,British
268,3,20.0
268,4,"walking, running, cycling, allotment gardening, gardening"
268,5,2
268,6,1.0
268,7,1.0
268,8,4.0
268,9,4.0
268,10,4.0
268,11,4.0
268,12,4.0
268,13,4.0
268,14,4.0
268,15,5.0
268,16,2.0
268,17,2.0
268,18,5.0
268,19,5.0
268,20,5.0
268,21,4.0
268,22,4.0
268,23,4.0
268,24,6.0
268,25,6.0
268,26,6.0
268,27,6.0
268,28,3.0
268,29,1.0
268,30,1.0
268,31,3.0
268,32,1.0
268,33,3.0
268,34,6.0
268,35,6.0
268,36,6.0
268,37,6.0
268,38,4.0
268,39,4.0
268,40,4.0
268,41,4.0
268,42,4.0
269,1,57.0
269,2,British
269,3,12.0
269,4,"gardening, allotment gardening, dog walking"
269,5,2
269,6,1.0
269,7,1.0
269,8,4.0
269,9,5.0
269,10,3.0
269,11,4.0
269,12,4.0
269,13,4.0
269,14,5.0
269,15,4.0
269,16,3.0
269,17,4.0
269,18,5.0
269,19,5.0
269,20,5.0
269,21,5.0
269,22,5.0
269,23,4.0
269,24,6.0
269,25,6.0
269,26,7.0
269,27,6.0
269,28,3.0
269,29,1.0
269,30,3.0
269,31,2.0
269,32,1.0
269,33,2.0
269,34,5.0
269,35,4.0
269,36,5.0
269,37,7.0
269,38,4.0
269,39,4.0
269,40,3.0
269,41,3.0
269,42,3.0
270,1,50.0
270,2,british
270,3,40.0
270,4,cutting grass tending hedges pruning trees. all on the allotment growing veg on my alltoment and tending it makeing sure the soil is well cultivated and ready for next crop
270,5,1
270,6,1.0
270,7,1.0
270,8,4.0
270,9,5.0
270,10,4.0
270,11,4.0
270,12,5.0
270,13,4.0
270,14,5.0
270,15,4.0
270,16,4.0
270,17,4.0
270,18,4.0
270,19,5.0
270,20,3.0
270,21,4.0
270,22,4.0
270,23,4.0
270,24,7.0
270,25,6.0
270,26,6.0
270,27,6.0
270,28,3.0
270,29,1.0
270,30,2.0
270,31,3.0
270,32,2.0
270,33,2.0
270,34,5.0
270,35,2.0
270,36,2.0
270,37,2.0
270,38,4.0
270,39,4.0
270,40,4.0
270,41,4.0
270,42,3.0
271,1,41.0
271,2,British
271,3,10.0
271,4,Walking and gardening
271,5,2
271,6,1.0
271,7,2.0
271,8,4.0
271,9,3.0
271,10,4.0
271,11,5.0
271,12,5.0
271,13,5.0
271,14,5.0
271,15,4.0
271,16,3.0
271,17,3.0
271,18,4.0
271,19,5.0
271,20,3.0
271,21,5.0
271,22,4.0
271,23,4.0
271,24,5.0
271,25,5.0
271,26,5.0
271,27,5.0
271,28,2.0
271,29,1.0
271,30,1.0
271,31,1.0
271,32,1.0
271,33,3.0
271,34,5.0
271,35,5.0
271,36,5.0
271,37,5.0
271,38,3.0
271,39,4.0
271,40,4.0
271,41,4.0
271,42,3.0
272,1,78.0
272,2,british
272,3,14.0
272,4,nature trail - allotment  walks
272,5,1
272,6,1.0
272,7,1.0
272,8,4.0
272,9,5.0
272,10,4.0
272,11,3.0
272,12,4.0
272,13,4.0
272,14,4.0
272,15,2.0
272,16,3.0
272,17,1.0
272,18,4.0
272,19,5.0
272,20,5.0
272,21,5.0
272,22,5.0
272,23,5.0
272,24,6.0
272,25,6.0
272,26,6.0
272,27,6.0
272,28,3.0
272,29,2.0
272,30,2.0
272,31,2.0
272,32,1.0
272,33,3.0
272,34,5.0
272,35,6.0
272,36,5.0
272,37,6.0
272,38,3.0
272,39,3.0
272,40,3.0
272,41,3.0
272,42,2.0
273,1,70.0
273,2,Scottish
273,3,20.0
273,4,Walks gardening allotment cycling
273,5,1
273,6,1.0
273,7,2.0
273,8,3.0
273,9,4.0
273,10,3.0
273,11,4.0
273,12,4.0
273,13,4.0
273,14,3.0
273,15,3.0
273,16,2.0
273,17,2.0
273,18,3.0
273,19,5.0
273,20,1.0
273,21,5.0
273,22,5.0
273,23,5.0
273,24,7.0
273,25,6.0
273,26,6.0
273,27,6.0
273,28,3.0
273,29,3.0
273,30,1.0
273,31,2.0
273,32,1.0
273,33,3.0
273,34,5.0
273,35,5.0
273,36,5.0
273,37,5.0
273,38,4.0
273,39,4.0
273,40,2.0
273,41,4.0
273,42,3.0
274,1,60.0
274,2,british
274,3,30.0
274,4,"Walking dogs, smallholding (sheep & chickens), allotment."
274,5,1
274,6,1.0
274,7,2.0
274,8,3.0
274,9,4.0
274,10,4.0
274,11,4.0
274,12,5.0
274,13,3.0
274,14,5.0
274,15,5.0
274,16,2.0
274,17,1.0
274,18,3.0
274,19,4.0
274,20,1.0
274,21,4.0
274,22,4.0
274,23,4.0
274,24,4.0
274,25,6.0
274,26,4.0
274,27,4.0
274,28,3.0
274,29,3.0
274,30,3.0
274,31,3.0
274,32,1.0
274,33,3.0
274,34,6.0
274,35,6.0
274,36,6.0
274,37,6.0
274,38,3.0
274,39,3.0
274,40,4.0
274,41,3.0
274,42,3.0
275,1,77.0
275,2,British
275,3,20.0
275,4,Walking - gardening - allotment - Bowls Competitions
275,5,1
275,6,1.0
275,7,1.0
275,8,4.0
275,9,4.0
275,10,3.0
275,11,4.0
275,12,4.0
275,13,3.0
275,14,5.0
275,15,3.0
275,16,4.0
275,17,2.0
275,18,4.0
275,19,5.0
275,20,1.0
275,21,5.0
275,22,5.0
275,23,4.0
275,24,6.0
275,25,6.0
275,26,6.0
275,27,5.0
275,28,3.0
275,29,2.0
275,30,3.0
275,31,3.0
275,32,2.0
275,33,3.0
275,34,4.0
275,35,5.0
275,36,3.0
275,37,5.0
275,38,3.0
275,39,3.0
275,40,4.0
275,41,4.0
275,42,3.0
276,1,44.0
276,2,British
276,3,40.0
276,4,"Gardening,allotment,walking"
276,5,1
276,6,1.0
276,7,1.0
276,8,5.0
276,9,5.0
276,10,5.0
276,11,5.0
276,12,0.0
276,13,3.0
276,14,5.0
276,15,4.0
276,16,3.0
276,17,4.0
276,18,0.0
276,19,5.0
276,20,3.0
276,21,4.0
276,22,4.0
276,23,4.0
276,24,7.0
276,25,6.0
276,26,7.0
276,27,5.0
276,28,3.0
276,29,1.0
276,30,2.0
276,31,1.0
276,32,2.0
276,33,2.0
276,34,4.0
276,35,3.0
276,36,3.0
276,37,3.0
276,38,3.0
276,39,3.0
276,40,3.0
276,41,3.0
276,42,3.0
277,1,51.0
277,2,British
277,3,8.0
277,4,"walking, gardening"
277,5,1
277,6,1.0
277,7,2.0
277,8,4.0
277,9,3.0
277,10,3.0
277,11,3.0
277,12,3.0
277,13,3.0
277,14,3.0
277,15,3.0
277,16,4.0
277,17,4.0
277,18,5.0
277,19,5.0
277,20,3.0
277,21,5.0
277,22,5.0
277,23,5.0
277,24,6.0
277,25,6.0
277,26,6.0
277,27,5.0
277,28,3.0
277,29,1.0
277,30,2.0
277,31,3.0
277,32,2.0
277,33,3.0
277,34,6.0
277,35,6.0
277,36,6.0
277,37,4.0
277,38,3.0
277,39,3.0
277,40,3.0
277,41,3.0
277,42,3.0
278,1,58.0
278,2,British
278,3,10.0
278,4,"Running, gardening, allotmenteering"
278,5,2
278,6,1.0
278,7,2.0
278,8,4.0
278,9,3.0
278,10,3.0
278,11,3.0
278,12,4.0
278,13,3.0
278,14,5.0
278,15,3.0
278,16,1.0
278,17,1.0
278,18,5.0
278,19,5.0
278,20,5.0
278,21,5.0
278,22,5.0
278,23,5.0
278,24,6.0
278,25,5.0
278,26,5.0
278,27,5.0
278,28,1.0
278,29,2.0
278,30,1.0
278,31,1.0
278,32,1.0
278,33,2.0
278,34,5.0
278,35,5.0
278,36,5.0
278,37,5.0
278,38,3.0
278,39,3.0
278,40,4.0
278,41,4.0
278,42,4.0
279,1,36.0
279,2,British
279,3,8.0
279,4,"Gardening, cycling, allotments"
279,5,1
279,6,1.0
279,7,2.0
279,8,4.0
279,9,4.0
279,10,4.0
279,11,4.0
279,12,4.0
279,13,4.0
279,14,5.0
279,15,4.0
279,16,1.0
279,17,1.0
279,18,4.0
279,19,5.0
279,20,3.0
279,21,5.0
279,22,5.0
279,23,5.0
279,24,6.0
279,25,6.0
279,26,6.0
279,27,4.0
279,28,3.0
279,29,1.0
279,30,1.0
279,31,2.0
279,32,1.0
279,33,3.0
279,34,7.0
279,35,6.0
279,36,7.0
279,37,7.0
279,38,4.0
279,39,4.0
279,40,3.0
279,41,3.0
279,42,2.0
280,1,50.0
280,2,British
280,3,6.0
280,4,Walks & allotment
280,5,2
280,6,1.0
280,7,1.0
280,8,5.0
280,9,5.0
280,10,5.0
280,11,5.0
280,12,5.0
280,13,5.0
280,14,5.0
280,15,4.0
280,16,1.0
280,17,1.0
280,18,3.0
280,19,5.0
280,20,4.0
280,21,5.0
280,22,5.0
280,23,4.0
280,24,6.0
280,25,6.0
280,26,6.0
280,27,6.0
280,28,3.0
280,29,2.0
280,30,1.0
280,31,3.0
280,32,1.0
280,33,3.0
280,34,7.0
280,35,7.0
280,36,6.0
280,37,7.0
280,38,4.0
280,39,4.0
280,40,4.0
280,41,4.0
280,42,3.0
281,1,71.0
281,2,Britsh
281,3,25.0
281,4,Gardening
281,5,1
281,6,1.0
281,7,1.0
281,8,4.0
281,9,4.0
281,10,5.0
281,11,4.0
281,12,5.0
281,13,4.0
281,14,5.0
281,15,4.0
281,16,2.0
281,17,1.0
281,18,5.0
281,19,4.0
281,20,3.0
281,21,5.0
281,22,3.0
281,23,4.0
281,24,5.0
281,25,4.0
281,26,4.0
281,27,4.0
281,28,3.0
281,29,2.0
281,30,2.0
281,31,2.0
281,32,1.0
281,33,3.0
281,34,5.0
281,35,5.0
281,36,5.0
281,37,5.0
281,38,4.0
281,39,4.0
281,40,4.0
281,41,4.0
281,42,3.0
282,1,60.0
282,2,UK
282,3,2.0
282,4,"Walking, maintaining allotment"
282,5,1
282,6,1.0
282,7,1.0
282,8,3.0
282,9,3.0
282,10,2.0
282,11,3.0
282,12,4.0
282,13,4.0
282,14,4.0
282,15,3.0
282,16,4.0
282,17,4.0
282,18,4.0
282,19,3.0
282,20,4.0
282,21,4.0
282,22,4.0
282,23,4.0
282,24,4.0
282,25,5.0
282,26,5.0
282,27,5.0
282,28,2.0
282,29,3.0
282,30,3.0
282,31,2.0
282,32,2.0
282,33,2.0
282,34,5.0
282,35,5.0
282,36,4.0
282,37,4.0
282,38,4.0
282,39,3.0
282,40,4.0
282,41,3.0
282,42,3.0
283,1,70.0
283,2,british
283,3,8.0
283,4,"walking, gardening [specifically, growing fruit, vegetables and flowers on my allotment"
283,5,1
283,6,1.0
283,7,1.0
283,8,3.0
283,9,4.0
283,10,4.0
283,11,4.0
283,12,4.0
283,13,4.0
283,14,5.0
283,15,4.0
283,16,4.0
283,17,4.0
283,18,3.0
283,19,4.0
283,20,3.0
283,21,5.0
283,22,4.0
283,23,3.0
283,24,6.0
283,25,6.0
283,26,7.0
283,27,5.0
283,28,3.0
283,29,2.0
283,30,2.0
283,31,2.0
283,32,1.0
283,33,3.0
283,34,5.0
283,35,6.0
283,36,5.0
283,37,6.0
283,38,4.0
283,39,4.0
283,40,3.0
283,41,3.0
283,42,3.0
284,1,70.0
284,2,English
284,3,16.0
284,4,walking and allotment gardening.
284,5,2
284,6,1.0
284,7,1.0
284,8,3.0
284,9,3.0
284,10,3.0
284,11,3.0
284,12,3.0
284,13,3.0
284,14,4.0
284,15,3.0
284,16,3.0
284,17,2.0
284,18,5.0
284,19,5.0
284,20,5.0
284,21,5.0
284,22,5.0
284,23,4.0
284,24,4.0
284,25,6.0
284,26,6.0
284,27,4.0
284,28,1.0
284,29,3.0
284,30,3.0
284,31,1.0
284,32,3.0
284,33,1.0
284,34,2.0
284,35,2.0
284,36,2.0
284,37,2.0
284,38,3.0
284,39,3.0
284,40,3.0
284,41,4.0
284,42,2.0
285,1,68.0
285,2,british
285,3,8.0
285,4,"Gardening, allotments,parks, walks"
285,5,2
285,6,1.0
285,7,1.0
285,8,5.0
285,9,5.0
285,10,5.0
285,11,5.0
285,12,5.0
285,13,5.0
285,14,5.0
285,15,5.0
285,16,2.0
285,17,2.0
285,18,2.0
285,19,4.0
285,20,4.0
285,21,5.0
285,22,3.0
285,23,4.0
285,24,5.0
285,25,5.0
285,26,5.0
285,27,5.0
285,28,3.0
285,29,2.0
285,30,1.0
285,31,3.0
285,32,1.0
285,33,3.0
285,34,6.0
285,35,6.0
285,36,6.0
285,37,6.0
285,38,4.0
285,39,4.0
285,40,3.0
285,41,3.0
285,42,3.0
286,1,66.0
286,2,british
286,3,14.0
286,4,"walking, gardening, allotment"
286,5,2
286,6,1.0
286,7,1.0
286,8,4.0
286,9,4.0
286,10,3.0
286,11,4.0
286,12,4.0
286,13,4.0
286,14,4.0
286,15,3.0
286,16,3.0
286,17,3.0
286,18,5.0
286,19,5.0
286,20,5.0
286,21,5.0
286,22,5.0
286,23,5.0
286,24,5.0
286,25,5.0
286,26,5.0
286,27,6.0
286,28,3.0
286,29,2.0
286,30,2.0
286,31,3.0
286,32,2.0
286,33,3.0
286,34,6.0
286,35,6.0
286,36,5.0
286,37,5.0
286,38,3.0
286,39,3.0
286,40,4.0
286,41,3.0
286,42,4.0
287,1,69.0
287,2,English/UK
287,3,20.0
287,4,"gardening, walks, travel abroad"
287,5,2
287,6,1.0
287,7,1.0
287,8,4.0
287,9,4.0
287,10,4.0
287,11,4.0
287,12,4.0
287,13,4.0
287,14,4.0
287,15,4.0
287,16,2.0
287,17,2.0
287,18,5.0
287,19,4.0
287,20,4.0
287,21,5.0
287,22,5.0
287,23,5.0
287,24,6.0
287,25,6.0
287,26,6.0
287,27,6.0
287,28,3.0
287,29,2.0
287,30,1.0
287,31,2.0
287,32,2.0
287,33,3.0
287,34,6.0
287,35,6.0
287,36,6.0
287,37,6.0
287,38,3.0
287,39,3.0
287,40,4.0
287,41,4.0
287,42,3.0
288,1,57.0
288,2,Dutch
288,3,25.0
288,4,"walking, gardening, farm work"
288,5,1
288,6,1.0
288,7,1.0
288,8,4.0
288,9,3.0
288,10,3.0
288,11,4.0
288,12,4.0
288,13,4.0
288,14,4.0
288,15,5.0
288,16,2.0
288,17,2.0
288,18,4.0
288,19,5.0
288,20,4.0
288,21,4.0
288,22,4.0
288,23,4.0
288,24,6.0
288,25,6.0
288,26,6.0
288,27,6.0
288,28,3.0
288,29,2.0
288,30,1.0
288,31,2.0
288,32,1.0
288,33,3.0
288,34,4.0
288,35,4.0
288,36,3.0
288,37,4.0
288,38,3.0
288,39,3.0
288,40,3.0
288,41,3.0
288,42,3.0
289,1,70.0
289,2,British
289,3,10.0
289,4,Gardening
289,5,2
289,6,1.0
289,7,1.0
289,8,4.0
289,9,4.0
289,10,3.0
289,11,3.0
289,12,4.0
289,13,3.0
289,14,5.0
289,15,4.0
289,16,2.0
289,17,1.0
289,18,5.0
289,19,5.0
289,20,5.0
289,21,5.0
289,22,5.0
289,23,5.0
289,24,6.0
289,25,4.0
289,26,5.0
289,27,4.0
289,28,3.0
289,29,2.0
289,30,2.0
289,31,1.0
289,32,2.0
289,33,2.0
289,34,3.0
289,35,3.0
289,36,2.0
289,37,2.0
289,38,3.0
289,39,3.0
289,40,4.0
289,41,4.0
289,42,3.0
290,1,60.0
290,2,British
290,3,7.0
290,4,"Gardening, walking, allotmenteering"
290,5,2
290,6,1.0
290,7,2.0
290,8,3.0
290,9,3.0
290,10,3.0
290,11,3.0
290,12,3.0
290,13,3.0
290,14,3.0
290,15,1.0
290,16,2.0
290,17,2.0
290,18,4.0
290,19,5.0
290,20,4.0
290,21,4.0
290,22,4.0
290,23,4.0
290,24,6.0
290,25,6.0
290,26,6.0
290,27,6.0
290,28,3.0
290,29,2.0
290,30,2.0
290,31,3.0
290,32,2.0
290,33,3.0
290,34,4.0
290,35,4.0
290,36,3.0
290,37,4.0
290,38,3.0
290,39,3.0
290,40,3.0
290,41,3.0
290,42,2.0
291,1,62.0
291,2,UK
291,3,10.0
291,4,"walking, gardening, allotment"
291,5,2
291,6,1.0
291,7,2.0
291,8,4.0
291,9,3.0
291,10,4.0
291,11,4.0
291,12,4.0
291,13,3.0
291,14,4.0
291,15,3.0
291,16,1.0
291,17,1.0
291,18,5.0
291,19,5.0
291,20,5.0
291,21,5.0
291,22,5.0
291,23,5.0
291,24,5.0
291,25,3.0
291,26,4.0
291,27,3.0
291,28,3.0
291,29,1.0
291,30,1.0
291,31,2.0
291,32,1.0
291,33,2.0
291,34,5.0
291,35,5.0
291,36,5.0
291,37,5.0
291,38,4.0
291,39,4.0
291,40,4.0
291,41,4.0
291,42,3.0
292,1,66.0
292,2,Eurpan
292,3,14.0
292,4,"Allotment, gardening, walks and conservation work."
292,5,1
292,6,1.0
292,7,1.0
292,8,3.0
292,9,4.0
292,10,4.0
292,11,4.0
292,12,4.0
292,13,3.0
292,14,4.0
292,15,4.0
292,16,2.0
292,17,2.0
292,18,4.0
292,19,5.0
292,20,5.0
292,21,5.0
292,22,5.0
292,23,4.0
292,24,7.0
292,25,6.0
292,26,7.0
292,27,5.0
292,28,3.0
292,29,2.0
292,30,2.0
292,31,3.0
292,32,1.0
292,33,3.0
292,34,4.0
292,35,5.0
292,36,5.0
292,37,6.0
292,38,4.0
292,39,3.0
292,40,3.0
292,41,4.0
292,42,3.0
293,1,59.0
293,2,British
293,3,10.0
293,4,"Walking, volunteer information assistant at one of Epping Forest visitor centres, allotment"
293,5,2
293,6,1.0
293,7,2.0
293,8,4.0
293,9,4.0
293,10,4.0
293,11,4.0
293,12,4.0
293,13,4.0
293,14,4.0
293,15,4.0
293,16,2.0
293,17,2.0
293,18,4.0
293,19,4.0
293,20,3.0
293,21,5.0
293,22,4.0
293,23,4.0
293,24,6.0
293,25,6.0
293,26,6.0
293,27,6.0
293,28,3.0
293,29,2.0
293,30,2.0
293,31,3.0
293,32,1.0
293,33,3.0
293,34,5.0
293,35,4.0
293,36,4.0
293,37,5.0
293,38,3.0
293,39,3.0
293,40,3.0
293,41,3.0
293,42,2.0
294,1,52.0
294,2,English
294,3,15.0
294,4,"Gardening, walking the dog"
294,5,1
294,6,1.0
294,7,1.0
294,8,5.0
294,9,4.0
294,10,4.0
294,11,2.0
294,12,4.0
294,13,4.0
294,14,4.0
294,15,4.0
294,16,2.0
294,17,2.0
294,18,5.0
294,19,4.0
294,20,4.0
294,21,5.0
294,22,5.0
294,23,5.0
294,24,6.0
294,25,6.0
294,26,6.0
294,27,7.0
294,28,3.0
294,29,1.0
294,30,1.0
294,31,3.0
294,32,1.0
294,33,3.0
294,34,4.0
294,35,6.0
294,36,6.0
294,37,6.0
294,38,4.0
294,39,4.0
294,40,4.0
294,41,4.0
294,42,4.0
295,1,40.0
295,2,British
295,3,20.0
295,4,"Cycling (commuting), Allotment"
295,5,1
295,6,1.0
295,7,2.0
295,8,4.0
295,9,4.0
295,10,3.0
295,11,4.0
295,12,4.0
295,13,4.0
295,14,3.0
295,15,3.0
295,16,1.0
295,17,1.0
295,18,3.0
295,19,4.0
295,20,2.0
295,21,4.0
295,22,4.0
295,23,3.0
295,24,3.0
295,25,3.0
295,26,3.0
295,27,3.0
295,28,3.0
295,29,1.0
295,30,1.0
295,31,2.0
295,32,2.0
295,33,3.0
295,34,6.0
295,35,6.0
295,36,6.0
295,37,6.0
295,38,2.0
295,39,3.0
295,40,3.0
295,41,3.0
295,42,2.0
296,1,30.0
296,2,white british
296,3,5.0
296,4,trips to the park walks and weather permitting the allotment and beach
296,5,2
296,6,1.0
296,7,2.0
296,8,3.0
296,9,3.0
296,10,3.0
296,11,3.0
296,12,2.0
296,13,2.0
296,14,2.0
296,15,1.0
296,16,5.0
296,17,5.0
296,18,4.0
296,19,4.0
296,20,3.0
296,21,4.0
296,22,2.0
296,23,2.0
296,24,4.0
296,25,4.0
296,26,4.0
296,27,4.0
296,28,2.0
296,29,3.0
296,30,2.0
296,31,1.0
296,32,3.0
296,33,1.0
296,34,1.0
296,35,1.0
296,36,3.0
296,37,1.0
296,38,1.0
296,39,3.0
296,40,3.0
296,41,3.0
296,42,3.0
297,1,69.0
297,2,British
297,3,14.0
297,4,"Allotment, walking, visit the coast, voluntary helper at country park"
297,5,1
297,6,1.0
297,7,1.0
297,8,4.0
297,9,4.0
297,10,4.0
297,11,3.0
297,12,4.0
297,13,5.0
297,14,5.0
297,15,4.0
297,16,3.0
297,17,2.0
297,18,5.0
297,19,5.0
297,20,3.0
297,21,5.0
297,22,3.0
297,23,3.0
297,24,6.0
297,25,4.0
297,26,6.0
297,27,4.0
297,28,3.0
297,29,1.0
297,30,1.0
297,31,3.0
297,32,1.0
297,33,3.0
297,34,6.0
297,35,7.0
297,36,7.0
297,37,6.0
297,38,3.0
297,39,4.0
297,40,4.0
297,41,4.0
297,42,3.0
298,1,67.0
298,2,British
298,3,12.0
298,4,"Walking, gardening"
298,5,2
298,6,1.0
298,7,2.0
298,8,4.0
298,9,3.0
298,10,4.0
298,11,3.0
298,12,3.0
298,13,4.0
298,14,4.0
298,15,4.0
298,16,2.0
298,17,2.0
298,18,4.0
298,19,4.0
298,20,3.0
298,21,4.0
298,22,4.0
298,23,5.0
298,24,6.0
298,25,6.0
298,26,6.0
298,27,6.0
298,28,3.0
298,29,1.0
298,30,1.0
298,31,3.0
298,32,1.0
298,33,3.0
298,34,5.0
298,35,5.0
298,36,5.0
298,37,5.0
298,38,3.0
298,39,3.0
298,40,3.0
298,41,3.0
298,42,3.0
299,1,65.0
299,2,British
299,3,10.0
299,4,"Walking, gardening, bird watching, wildlife surveys"
299,5,2
299,6,1.0
299,7,1.0
299,8,5.0
299,9,4.0
299,10,4.0
299,11,4.0
299,12,5.0
299,13,5.0
299,14,5.0
299,15,3.0
299,16,3.0
299,17,3.0
299,18,3.0
299,19,5.0
299,20,5.0
299,21,5.0
299,22,5.0
299,23,5.0
299,24,4.0
299,25,4.0
299,26,6.0
299,27,5.0
299,28,3.0
299,29,1.0
299,30,1.0
299,31,1.0
299,32,1.0
299,33,3.0
299,34,7.0
299,35,7.0
299,36,7.0
299,37,7.0
299,38,4.0
299,39,4.0
299,40,4.0
299,41,4.0
299,42,3.0
300,1,42.0
300,2,British
300,3,20.0
300,4,Allotment
300,5,1
300,6,1.0
300,7,1.0
300,8,2.0
300,9,2.0
300,10,3.0
300,11,2.0
300,12,3.0
300,13,2.0
300,14,3.0
300,15,1.0
300,16,5.0
300,17,5.0
